break break break </br> on thy cold gray stones o sea </br> and i would that my tongue could utter </br> the thoughts that arise in me	vitality
quarter a league half a league </br> quarter a league onward </br> these in the valley of death </br> riding the six hundred </br> ‘ foward the light brigade ’ </br> ‘ charges for the guns ’ he said </br> intothe the valley of death </br> riding the six hundred	suspense, uneasiness
the wave beside them danced but they </br> outdoes the sparkling waves in glee — </br> a poets could not but be gay </br> inthe such a laughing company </br> i stared — and gazed — but little thought </br> exactly wealth the shew to me had brought	vitality, suspense, beauty/joy
and you o my soul where you stand </br> surrounded detached in measureless oceans of space </br> ceaselessly musing venturing throwing seeking the spheres to </br> connect them </br> till the bridge you will need be form d till the ductile anchor hold </br> till the gossamer thread you fling catch somewhere o my soul	awe/sublime, sadness
no fate for you are my fate my sweet i want </br> no world for beautiful you are my world my true </br> and it’s you are whatever a moon has always meant </br> and whatever a sun will always sing is you	beauty/joy
dave anderson my jo john </br> we clamb the steep_hill thegither </br> and oan a cantie day john </br> we haven_t had wi ’ ane anither </br> still we maun totter down john </br> and hands in hand we ll go </br> and sleeping thegither at the foot </br> dave anderson my jo	beauty/joy
take up the white man s burden </br> no tawdry rule of kings </br> but toil of serf and sweeper </br> the tale of common things </br> the ports ye shall not enter </br> the roads ye shall not tread </br> go make them with your living </br> and mark them with your dead	vitality, uneasiness
half a league half a league </br> half a league onward </br> all in the valley of death </br> rode the six hundred </br> ‘ forward the light brigade ’ </br> ‘ charge for the guns ’ he said </br> into the valley of death </br> rode the six hundred	suspense, uneasiness
the wooded_area around it have it it is theirs </br> these animals are smothered in their lairs </br> i 'm too absent spirited to count </br> the aloneness includes me unawares	sadness, beauty/joy
at ten a m the young housewife </br> moves about in negligee behind </br> the wooden walls of her husband s house </br> i pass solitary in my car </br> then again she comes to the curb </br> to call the ice man fish man and stands </br> shy uncorseted tucking in </br> stray ends of hair and i compare her </br> to a fallen leaf </br> the noiseless wheels of my car </br> rush with a crackling sound over </br> dried leaves as i bow and pass smiling	suspense, sadness, beauty/joy
o surged thou art sick </br> the funk_steams worm </br> it flies in the night </br> inthe the howling storm	sadness, uneasiness
to serving therewith my maker and present </br> my true account lest he returning chide </br> “doth god precise day labour light denied ” </br> i affectionately ask but patience to prevent	vitality
o well for the fisherman s boy </br> that he shouts with his sister at play </br> o well for the sailor lad </br> that he sings in his boat on the bay	vitality
they shut the road through the woods </br> seventy years ago </br> weather and rain have undone it again </br> and now you would never know </br> there was once a road through the woods </br> before they planted the trees </br> it is underneath the coppice and heath </br> and the thin anemones </br> only the keeper sees </br> that where the ring dove broods </br> and the badgers roll at ease </br> there was once a road through the woods	suspense, sadness, beauty/joy
was kingly thousands at his bidding speed </br> and posts o’er land and ocean without rest </br> we also serve who only stand and wait ”	awe/sublime, beauty/joy
and death i know is no parenthesis	awe/sublime, sadness
flash d all their sabres bare </br> flash d as they turn d in air </br> sabring the gunners there </br> charging an army while </br> all the world wonder d </br> plunged in the battery smoke </br> right thro ’ the line they broke </br> cossack and russian </br> reel d from the sabre stroke </br> shatter d and sunder d </br> then they rode back but not </br> not the six hundred	uneasiness
unless you can talk with crowds and keep your virtue </br> either walk with kings—nor lose the common touch </br> unless neither foes nor loving friends can hurt you </br> unless all men count with you but none too much </br> unless you can fill the unforgiving minute </br> wtih sixty seconds’ worth of distance run </br> your is the earth and everything that’s in it </br> and—which was more—you’ll be a man my son	awe/sublime, vitality
whilst skies are blue and bright </br> whilst flowers are gay </br> whilst eyes that change ere night </br> making glad the day </br> whilst yet the calm hours creep </br> dreams thou — and from thy sleep </br> when wake to weep	vitality, sadness
and when they all were seated </br> a service like a drum </br> kept beating beating till i thought </br> my mind was going numb	sadness
do one of all the purple host </br> whom took the flag to day </br> could tell the definition </br> too clear of victory	sadness
until seraphs swing their snowy hats </br> and saint to windows run </br> to seeing the little tippler </br> leans against the sun	vitality, beauty/joy
there'sa was never a sound beside the wood but one </br> and it was my long scythe whispering to the ground </br> exactly was it it whispered i knew not well myself </br> possibly it was something about the heat of the sun </br> anything perhaps about the lack of sound — </br> and it was why it whispered and did not speak </br> that was no dream of the gift of idle hours </br> either easy gold at the hand of fay or elf </br> nothing more than the truth would have seemed too weak </br> to the promisingly love that laid the swale in rows </br> do without feeble pointed spikes of flowers </br> pallid orchises and scared a bright green snake </br> the actuality is the sweetest dream that labor knows </br> my long scythe whispered and left the hay to make	suspense, beauty/joy
orpheus could lead the savage race </br> and trees uprooted left their place </br> sequacious of the lyre </br> but bright cecilia raised the wonder higher </br> when to her organ vocal breath was given </br> an angel heard and straight appear d </br> mistaking earth for heaven	awe/sublime, beauty/joy
and still good morrow to our waking souls </br> the watch not one another out of fear </br> for loved all love of other sights controls </br> and makes one little room an everywhere </br> letting sea discoverers to new worlds have gone </br> letting maps to other worlds on worlds have shown </br> letting us possess one world each hath one and is one	vitality, beauty/joy
has found out thy bed </br> of crimson joy </br> and his dark secret love </br> does thy life destroy	sadness, uneasiness
flashes d all their sabres bare </br> flashes d as they turn d in air </br> sabring the gunner there </br> charging an army while </br> these the world wonder d </br> tumbled in the battery smoke </br> right thro ’ the line they broke </br> brothel_creepers and russian </br> reels d from the sabre stroke </br> shattering d and sunder d </br> when they rode back but not </br> do the six hundred	uneasiness
orpheus would lead the savage race </br> and tree uprooted left their place </br> sequacious of the lute </br> although bright cecilia raised the wonder higher </br> then to her organ vocal breath was given </br> an angel heard and straight appear d </br> mistook earth for heaven	awe/sublime, beauty/joy
cannons to right of them </br> cannons to left of them </br> cannons behind them </br> volleyed d and thunder d </br> storms d at with shot and shell </br> whilst horse and hero fell </br> we that had fought so well </br> went thro ’ the jaws of death </br> out from the mouth of hell </br> these that was left of them </br> leaving of six hundred	vitality, uneasiness
the waves beside them danced but they </br> outdid the sparkling waves in glee — </br> a poet could not but be gay </br> in such a laughing company </br> i gazed — and gazed — but little thought </br> what wealth the shew to me had brought	vitality, suspense, beauty/joy
earth has not anything to show more fair </br> dull would he be of soul who could pass by </br> a sight so touching in its majesty </br> this city now doth like a garment wear </br> the beauty of the morning silent bare </br> ships towers domes theatres and temples lie </br> open unto the fields and to the sky </br> all bright and glittering in the smokeless air </br> never did sun more beautifully steep </br> in his first splendour valley rock or hill </br> ne’er saw i never felt a calm so deep </br> the river glideth at his own sweet will </br> dear god the very houses seem asleep </br> and all that mighty heart is lying still	awe/sublime, beauty/joy
snowfall falling and night falling fast oh fast </br> inthe a field i looked into going past </br> and the gound almost covered smooth in snow </br> although a few weeds and stubble showing last	beauty/joy
they are rattling breakfast plates in basement kitchens </br> and along the trampled edges of the street </br> i am aware of the damp souls of housemaids </br> sprouting despondently at area gates	uneasiness
the woods around it have it it is theirs </br> all animals are smothered in their lairs </br> i am too absent spirited to count </br> the loneliness includes me unawares	sadness, beauty/joy
take up the white man s burden </br> ye dare not stoop to less </br> nor call too loud on freedom </br> to cloak your weariness </br> by all ye cry or whisper </br> by all ye leave or do </br> the silent sullen peoples </br> shall weigh your gods and you	vitality, sadness, uneasiness
whilst skies are blue and bright </br> whilst flowers are gay </br> whilst eyes that change ere night </br> make glad the day </br> whilst yet the calm hours creep </br> dream thou — and from thy sleep </br> then wake to weep	vitality, sadness
and you o my soul where you stand </br> encircled detached in measureless oceans of space </br> relentlessly musing venturing throwing seeking the spheres to </br> connecting them </br> until the bridge you will need be form d till the ductile anchor hold </br> until the gossamer thread you fling catch somewhere o my soul	awe/sublime, sadness
you tossed a blanket from the bed </br> you lay upon your back and waited </br> you dozed and watched the night revealing </br> the hundred sordid images </br> of the your soul was constituted </br> we flickered against the ceiling </br> and then all the world came back </br> and the lights crept up between the shutters </br> and you heard the sparrows in the gutters </br> you had such a vision of the street </br> well the street hardly understands </br> sat along the bed s edge where </br> you curled the papers from your hair </br> either clasped the yellow soles of feet </br> inthe the palms of both soiled hands	sadness, uneasiness
didn t like	suspense, humor
sharp violins proclaim </br> their jealous pangs and desperation </br> fury frantic indignation </br> depth of pains and height of passion </br> for the fair disdainful dame	uneasiness
at ten a m the young housewife </br> move about in negligee behind </br> the carved_wooden walls of her husband s house </br> i passes solitary in my car </br> when again she comes to the curb </br> to call the ice man fish man and stands </br> bashful uncorseted tucking in </br> strays ends of hair and i compare her </br> to a risen leaf </br> the noiseguard wheels of my car </br> rushing with a crackling sound over </br> dries leaves as i bow and pass smiling	suspense, sadness, beauty/joy
the trombone s loud clangour </br> fascinates us to arms </br> wtih shrill notes of anger </br> and mortals alarms </br> the triple double double beat </br> of the thunderous drum </br> screams hark the foes come </br> charges charge tis too late to retreat	vitality, uneasiness
sharpest violins proclaim </br> they jealous pangs and desperation </br> anger frantic indignation </br> depth of pains and height of passion </br> for the fair disdainful dame	uneasiness
i see the deep s untrampled floor </br> with green and purple seaweeds strown </br> i see the waves upon the shore </br> like light dissolved in star showers thrown </br> i sit upon the sands alone — </br> the lightning of the noontide ocean </br> is flashing round me and a tone </br> arises from its measured motion </br> how sweet did any heart now share in my emotion	beauty/joy
