i carry your heart with me i carry it in </br> my heart i am never without it anywhere </br> i go you go my dear and whatever is done </br> by only me is your doing my darling </br> i fear	beauty/joy
no fate for you are my fate my sweet i want </br> no world for beautiful you are my world my true </br> and it’s you are whatever a moon has always meant </br> and whatever a sun will always sing is you	beauty/joy
here is the deepest secret nobody knows </br> here is the root of the root and the bud of the bud </br> and the sky of the sky of a tree called life which grows </br> higher than soul can hope or mind can hide </br> and this is the wonder that s keeping the stars apart	beauty/joy
i carry your heart i carry it in my heart	beauty/joy
at ten a m the young housewife </br> moves about in negligee behind </br> the wooden walls of her husband s house </br> i pass solitary in my car </br> then again she comes to the curb </br> to call the ice man fish man and stands </br> shy uncorseted tucking in </br> stray ends of hair and i compare her </br> to a fallen leaf </br> the noiseless wheels of my car </br> rush with a crackling sound over </br> dried leaves as i bow and pass smiling	suspense, sadness, beauty/joy
tyger tyger burning bright </br> in the forests of the night </br> what immortal hand or eye </br> could frame thy fearful symmetry	awe/sublime, beauty/joy
in what distant deeps or skies </br> burnt the fire of thine eyes </br> on what wings dare he aspire </br> what the hand dare seize the fire	beauty/joy
and what shoulder and what art </br> could twist the sinews of thy heart </br> and when thy heart began to beat </br> what dread hand and what dread feet	uneasiness
what the hammer what the chain </br> in what furnace was thy brain </br> what the anvil what dread grasp </br> dare its deadly terrors clasp	uneasiness
when the stars threw down their spears </br> and watered heaven with their tears </br> did he smile his work to see </br> did he who made the lamb make thee	awe/sublime
tyger tyger burning bright </br> in the forests of the night </br> what immortal hand or eye </br> dare frame thy fearful symmetry	awe/sublime, beauty/joy
the expense of spirit in a waste of shame </br> is lust in action and till action lust </br> is perjur d murderous bloody full of blame </br> savage extreme rude cruel not to trust </br> enjoy d no sooner but despised straight </br> past reason hunted and no sooner had </br> past reason hated as a swallow d bait </br> on purpose laid to make the taker mad </br> mad in pursuit and in possession so </br> had having and in quest to have extreme </br> a bliss in proof — and prov d a very woe </br> before a joy propos d behind a dream </br> all this the world well knows yet none knows well </br> to shun the heaven that leads men to this hell	sadness, uneasiness
