0.0108700935	0.7658915	0.38072455	0.0010037397	0.0013222276	0.25823817	0.87797743	0.005961747
0.0074436963	0.019425342	0.022931375	0.6017562	0.9684854	0.010878971	0.9992213	0.009937155
0.012930499	0.031574316	0.9010139	0.52930963	0.002722559	0.015162717	0.19190663	0.02389538
0.0047278376	0.029812781	0.8556274	0.0036470417	0.073023215	0.046497293	0.99718887	0.0046062237
0.0018083372	0.9948367	0.83171135	0.0030110762	0.0073873964	0.03394947	0.07563297	0.0033223033
0.0011748351	0.05440513	0.8078423	0.021554047	0.7947131	0.0019570766	0.8714827	0.0058120913
0.0024385636	0.013269234	0.9828834	0.03519239	0.6941662	0.000722228	0.07741791	0.0035124894
0.0038735196	0.021835048	0.9921078	0.014598278	0.0034210063	0.017090283	0.91923934	0.0016415914
0.010306534	0.045524668	0.2531939	0.0009572606	0.001961387	0.61363643	0.91433775	0.0022277208
0.9099779	0.015734635	0.013297866	0.005402583	0.005488054	0.024655193	0.02038869	0.92158294
0.0046467837	0.64087886	0.81358737	0.0040427945	0.0032058277	0.054589666	0.376012	0.010023696
0.0011411259	0.385865	0.99184424	0.003794358	0.017737811	0.02268944	0.119931504	0.00081031554
0.025892159	0.05725901	0.7493242	0.042855024	0.0009446915	0.04854418	0.5559024	0.024281638
0.0059158597	0.11437529	0.931483	0.022771467	0.0032934332	0.012369318	0.9546688	0.0043997476
0.03361834	0.009204177	0.2538846	0.020862848	0.0022114506	0.19749437	0.6734088	0.042016637
0.004954992	0.19116473	0.9568197	0.0031747555	0.0010490788	0.03323479	0.14308646	0.001729994
0.054669358	0.0008257967	0.24516535	0.014302476	0.0012266443	0.664181	0.016219921	0.015839005
0.005471864	0.95412254	0.35812154	0.007904487	0.0021683131	0.016159786	0.94885385	0.010375459
0.00292272	0.071576886	0.9709819	0.00055425987	0.09846706	0.102795735	0.03827202	0.0008246546
0.06809251	0.015326484	0.2619311	0.0022775258	0.000792396	0.2318803	0.49830145	0.020231651
0.1730991	0.0014670625	0.6055208	0.03152494	0.0031764975	0.005348139	0.5760208	0.037465435
0.007953205	0.0013281134	0.9732848	0.013175006	0.025543455	0.012508958	0.13982783	0.004277256
0.0048839897	0.6370526	0.7954854	0.006876489	0.0027959822	0.021455148	0.9952755	0.0036751914
0.003450374	0.604752	0.48369464	0.0017921159	0.0025030666	0.11112517	0.8958149	0.0022176015
0.003982138	0.76749825	0.82710403	0.001648188	0.0043042162	0.018665485	0.012115872	0.004820266
0.027552389	0.008794151	0.9345386	0.0018821483	0.0009519477	0.59189725	0.2656595	0.0014362657
0.0107542	0.0059318985	0.88547933	0.0018124698	0.009531885	0.13346408	0.87691057	0.0017179619
0.0077414187	0.006490911	0.90173584	0.033669863	0.0016097043	0.21696812	0.27763644	0.012186789
0.009614322	0.009225914	0.82130677	0.0022842144	0.002960615	0.997931	0.029582871	0.0018901753
0.0145334145	0.009261589	0.9779033	0.0021349976	0.0019833248	0.46981895	0.18845004	0.0013517116
0.009852359	0.7141433	0.10413138	0.035118945	0.0010200833	0.05987467	0.020687193	0.037998557
0.046682093	0.0027626294	0.8713511	0.0046683433	0.0928174	0.17890546	0.0045716898	0.0044437274
0.008194833	0.0029837734	0.9189547	0.76402766	0.0064600487	0.004164498	0.08182907	0.004321905
0.0017524642	0.74817175	0.2751887	0.0015146558	0.0005274777	0.9200428	0.019558277	0.0022234377
0.0059114587	0.0014792292	0.8794506	0.007801521	0.028397731	0.024405457	0.049246654	0.0039749574
0.017958445	0.009548849	0.31229207	0.008686311	0.0023780433	0.081065804	0.9848024	0.013083456
0.002222785	0.9524462	0.914843	0.0019651318	0.004498965	0.016065724	0.09704559	0.002389852
0.005470491	0.017442934	0.8234391	0.01612296	0.019264087	0.004295432	0.5538044	0.0023688416
0.09772931	0.11489135	0.021117054	0.0011871131	0.00059282634	0.9962921	0.032463428	0.0076647396
0.00238433	0.36359426	0.90335757	0.10830747	0.008502772	0.0014229809	0.48399526	0.004918208
0.0017347372	0.007841093	0.9868521	0.005405226	0.94345134	0.015833966	0.017423438	0.00449952
0.00047938357	0.015313241	0.47748134	0.0060035214	0.4815566	0.02618708	0.045620177	0.0009045468
0.0028729201	0.4411254	0.96255684	0.0022190623	0.0027119992	0.032626558	0.88381106	0.0018790049
0.063004166	0.0010186814	0.9360909	0.0029422753	0.0072687827	0.95953304	0.019958328	0.0016446563
0.003921227	0.97454506	0.3519872	0.012364875	0.010245106	0.0078331465	0.9883732	0.0067826197
0.027880684	0.0024823865	0.3321474	0.0018927563	0.0013435258	0.9606797	0.71183836	0.0019298943
0.014738132	0.0013262497	0.83910036	0.016198602	0.0016836029	0.100691706	0.056709666	0.002522805
0.015044573	0.58371013	0.7369177	0.12192259	0.0033176453	0.014868355	0.05578494	0.024476027
0.010225064	0.0071254284	0.2859676	0.06701136	0.0023499862	0.005054027	0.33898783	0.008974235
