virtue how fragile it is </br> how rare friendship </br> love the way it sells happiness </br> for a proud despair </br> but we think they will fall soon </br> survive their joy and everything </br> which we call bear	awe/sublime, sadness
take the burden of the white man </br> the wild peace wars </br> fill the mouth with starvation </br> and tell the disease to stop </br> and when your goal is closest </br> the end for the others sought </br> look at laziness and pagan madness </br> bring all your hopes to nothing	vitality, uneasiness
i wandered every charter street </br> near where the thames flows </br> a mark on all the faces i meet </br> marks of weakness marks of doom	sadness
"is there for honest poverty </br> who pricks his head and who </br> the cowardly slave - we pass it </br> we dare to be poor for a </br> for a ""who"" a ""who"" </br> our work obscures an ""a"" that </br> rank is only the hallmark of guinea </br> man is the gowd for a ""who"	vitality, sadness
he has no future but himself </br> its infinite realms contain </br> its enlightened past to perceive </br> new periods of pain	sadness
how can these terrified wave fingers grow </br> the feathered glory of her loose thighs </br> and how can the body rest in this white rush </br> but feels the strange heart beat where it is	suspense, uneasiness
what the hammer what the chain </br> in which oven was your brain </br> what is the anvil, what terror to sixteen </br> dare its deadly terrors clasp	uneasiness
rose leaves when the rose is dead </br> are piled up for the beloved bed </br> and so your thoughts when you left </br> love itself will sleep	sadness, beauty/joy
break break break </br> at the foot of your rocks or sea </br> but the tender grace of a dead day </br> will never come back to me	vitality, sadness
o </br> baby </br> i	suspense, humor
bright star would i be immutable as you are - </br> not in lonely splendor hung at night </br> and look with the eternal eyelids apart </br> like nature's sleepless hermit </br> moving waters to their priestly task </br> pure ablutions around the human shores of the earth </br> or looking at the new fallen soft mask </br> of snow on the mountains and the moors - </br> no - still unchanging still unchanging </br> pillow on the ripe chest of my just love </br> forever feel its gentle fall and swell </br> forever awake in gentle agitation </br> always to hear his tender breath </br> and thus still live - or pass out to death	awe/sublime, vitality, sadness, beauty/joy
